PERMNO,date,BIDLO,ASKHI,PRC,vwretd
84788,2018-01-16,1292.30005,1339.93994,1304.85999,-0.004437
84788,2018-01-17,1280.88000,1314.00000,1295.00000,0.008584
84788,2018-01-18,1284.02002,1304.59998,1293.31995,-0.002002
84788,2018-01-19,1292.98999,1313.00000,1294.57996,0.005426
84788,2018-01-22,1296.66357,1327.44995,1327.31006,0.007595
84788,2018-01-23,1337.33997,1364.90002,1362.54004,0.002623
84788,2018-01-24,1338.00000,1388.16003,1357.51001,-0.000900
84788,2018-01-25,1357.62000,1378.33997,1377.94995,0.000074
84788,2018-01-26,1380.91003,1402.53003,1402.05005,0.009976
84788,2018-01-29,1400.43994,1431.39001,1417.68005,-0.006919
84788,2018-01-30,1392.00000,1439.25000,1437.81995,-0.010203
84788,2018-01-31,1450.04004,1472.57996,1450.89001,0.000148
84788,2018-02-01,1385.14185,1459.87988,1390.00000,-0.000262
84788,2018-02-02,1414.00000,1498.00000,1429.94995,-0.020883
84788,2018-02-05,1320.71997,1458.97998,1390.00000,-0.038054
84788,2018-02-06,1351.79004,1443.98999,1442.83997,0.015332
84788,2018-02-07,1415.15002,1460.98999,1416.78003,-0.004176
84788,2018-02-08,1349.93994,1433.75220,1350.50000,-0.034727
84788,2018-02-09,1265.93005,1383.50000,1339.59998,0.012295
84788,2018-02-12,1344.01001,1393.81006,1386.22998,0.013234
84788,2018-02-13,1383.53003,1419.71997,1414.51001,0.002899
84788,2018-02-14,1403.35999,1452.06006,1451.05005,0.014379
84788,2018-02-15,1436.83667,1468.93994,1461.76001,0.011121
84788,2018-02-16,1446.56006,1465.80005,1448.68994,0.000366
84788,2018-02-20,1446.48999,1488.77002,1468.34998,-0.006290
84788,2018-02-21,1478.92004,1503.48999,1482.92004,-0.004406
84788,2018-02-22,1475.76001,1502.54004,1485.33997,0.000218
84788,2018-02-23,1486.50000,1500.00000,1500.00000,0.014668
84788,2018-02-26,1507.00000,1522.83997,1521.94995,0.010007
84788,2018-02-27,1507.20996,1526.78003,1511.97998,-0.012564
84788,2018-02-28,1512.00000,1528.69995,1512.44995,-0.011047
84788,2018-03-01,1465.00000,1518.48999,1493.44995,-0.010800
84788,2018-03-02,1455.01013,1501.05005,1500.25000,0.005880
84788,2018-03-05,1481.00000,1525.38000,1523.60999,0.010139
84788,2018-03-06,1528.00000,1542.13000,1537.64001,0.004151
84788,2018-03-07,1522.51001,1545.90002,1545.00000,0.000451
84788,2018-03-08,1545.25000,1554.88000,1551.85999,0.003650
84788,2018-03-09,1559.07996,1578.93994,1578.89001,0.015766
84788,2018-03-12,1586.69995,1605.32996,1598.39001,-0.000152
84788,2018-03-13,1578.01001,1617.54004,1588.18005,-0.006186
84788,2018-03-14,1590.89001,1606.44397,1591.00000,-0.004597
84788,2018-03-15,1578.10999,1596.91003,1582.31995,-0.002205
84788,2018-03-16,1567.50000,1589.43994,1571.68005,0.002438
84788,2018-03-19,1525.34998,1561.66003,1544.93005,-0.012921
84788,2018-03-20,1545.41003,1587.00000,1586.51001,0.001341
84788,2018-03-21,1563.17004,1590.00000,1581.85999,0.000421
84788,2018-03-22,1542.40002,1573.84998,1544.92004,-0.023915
84788,2018-03-23,1495.35999,1549.02002,1495.56006,-0.019305
84788,2018-03-26,1499.25000,1556.98999,1555.85999,0.024256
84788,2018-03-27,1482.31995,1575.96497,1497.05005,-0.016582
84788,2018-03-28,1386.17004,1455.90002,1431.42004,-0.002591
84788,2018-03-29,1365.19995,1455.46997,1447.33997,0.013469
84788,2018-04-02,1355.00000,1421.35803,1371.98999,-0.021375
84788,2018-04-03,1355.32996,1414.00000,1392.05005,0.011520
84788,2018-04-04,1352.88000,1415.39001,1410.56995,0.010371
84788,2018-04-05,1427.06995,1459.55750,1451.75000,0.007413
84788,2018-04-06,1400.26001,1452.50195,1405.22998,-0.019993
84788,2018-04-09,1402.57104,1438.47998,1406.07996,0.002851
84788,2018-04-10,1415.69995,1438.38000,1436.21997,0.016424
84788,2018-04-11,1424.89001,1448.77576,1427.05005,-0.003801
84788,2018-04-12,1435.06006,1452.12000,1448.50000,0.006941
84788,2018-04-13,1424.52002,1459.78076,1430.79004,-0.003074
84788,2018-04-16,1427.47998,1447.00000,1441.50000,0.008010
84788,2018-04-17,1457.02185,1507.18994,1503.82996,0.010300
84788,2018-04-18,1504.10999,1533.80005,1527.83997,0.001631
84788,2018-04-19,1539.06006,1568.52002,1556.91003,-0.005398
84788,2018-04-20,1516.09302,1561.19995,1527.48999,-0.007468
84788,2018-04-23,1503.41028,1548.00000,1517.85999,-0.000446
84788,2018-04-24,1448.44751,1539.50000,1460.08997,-0.011384
84788,2018-04-25,1415.02002,1469.98999,1460.17004,0.000775
84788,2018-04-26,1478.50000,1529.42004,1517.95996,0.009022
84788,2018-04-27,1567.38599,1638.09998,1572.62000,0.000714
84788,2018-04-30,1560.94104,1596.00000,1566.13000,-0.007265
84788,2018-05-01,1552.18005,1585.00000,1582.26001,0.002195
84788,2018-05-02,1566.35999,1588.49915,1569.68005,-0.005580
84788,2018-05-03,1546.02002,1574.80005,1572.07495,-0.002259
84788,2018-05-04,1562.18994,1584.90002,1580.94995,0.012310
84788,2018-05-07,1587.82996,1606.94897,1600.14001,0.004133
84788,2018-05-08,1582.51001,1596.88000,1592.39001,0.000408
84788,2018-05-09,1592.00000,1608.00000,1608.00000,0.008619
84788,2018-05-10,1603.43994,1615.59998,1609.07996,0.008633
84788,2018-05-11,1597.89099,1611.09998,1602.91003,0.001549
84788,2018-05-14,1600.05005,1611.18005,1601.54004,0.000777
84788,2018-05-15,1565.22009,1587.80469,1576.12000,-0.005765
84788,2018-05-16,1576.67004,1594.43005,1587.28003,0.004817
84788,2018-05-17,1573.00000,1594.04004,1581.76001,0.000297
84788,2018-05-18,1572.09998,1583.59033,1574.37000,-0.002233
84788,2018-05-21,1575.00000,1592.05005,1585.45996,0.006994
84788,2018-05-22,1575.25000,1589.89001,1581.40002,-0.003456
84788,2018-05-23,1566.33997,1601.85999,1601.85999,0.002288
84788,2018-05-24,1588.38000,1608.23999,1603.06995,-0.001830
84788,2018-05-25,1600.44739,1614.12000,1610.15002,-0.002212
84788,2018-05-29,1600.15002,1621.79004,1612.87000,-0.009967
84788,2018-05-30,1612.93005,1626.00000,1624.89001,0.013118
84788,2018-05-31,1621.34998,1635.00000,1629.62000,-0.006496
84788,2018-06-01,1635.08997,1646.72986,1641.54004,0.009657
84788,2018-06-04,1645.48999,1665.68005,1665.27002,0.004532
84788,2018-06-05,1670.06006,1699.00000,1696.34998,0.001475
84788,2018-06-06,1686.46997,1714.50000,1695.75000,0.007997
84788,2018-06-07,1676.10498,1699.90002,1689.30005,-0.001119
84788,2018-06-08,1673.01001,1689.43994,1683.98999,0.002989
84788,2018-06-11,1680.59229,1694.24365,1689.12000,0.001522
84788,2018-06-12,1691.52356,1699.51001,1698.75000,0.001946
84788,2018-06-13,1700.12000,1713.75000,1704.85999,-0.003615
84788,2018-06-14,1708.87000,1724.80005,1723.85999,0.002642
84788,2018-06-15,1708.52002,1720.87000,1715.96997,-0.001638
84788,2018-06-18,1702.56006,1726.74036,1723.79004,-0.000751
84788,2018-06-19,1700.39001,1736.10999,1734.78003,-0.004084
84788,2018-06-20,1741.35999,1762.93005,1750.07996,0.002739
84788,2018-06-21,1717.56006,1763.09998,1730.21997,-0.006904
84788,2018-06-22,1711.90002,1743.00000,1715.67004,0.002284
84788,2018-06-25,1646.30896,1705.00000,1663.15002,-0.014428
84788,2018-06-26,1663.33997,1701.56494,1691.08997,0.002923
84788,2018-06-27,1660.00000,1711.94995,1660.51001,-0.009759
84788,2018-06-28,1661.17383,1705.50000,1701.44995,0.005637
84788,2018-06-29,1694.31555,1723.41003,1699.80005,0.001586
84788,2018-07-02,1678.06006,1713.89001,1713.78003,0.002187
84788,2018-07-03,1692.47998,1725.00000,1693.95996,-0.002896
84788,2018-07-05,1682.15015,1710.68994,1699.72998,0.008482
84788,2018-07-06,1691.67004,1715.26794,1710.63000,0.008396
84788,2018-07-09,1716.22998,1739.56006,1739.02002,0.008410
84788,2018-07-10,1731.00000,1750.00000,1743.06995,0.002296
84788,2018-07-11,1734.00000,1756.95996,1755.00000,-0.007414
84788,2018-07-12,1762.18005,1798.00000,1796.62000,0.008248
84788,2018-07-13,1795.22498,1815.30005,1813.03003,0.000712
84788,2018-07-16,1814.44995,1841.94995,1822.48999,-0.001830
84788,2018-07-17,1797.38379,1851.68994,1843.93005,0.003887
84788,2018-07-18,1831.27002,1858.88000,1842.92004,0.002474
84788,2018-07-19,1811.27002,1841.00000,1812.96997,-0.002469
84788,2018-07-20,1810.06006,1834.83997,1813.69995,-0.001023
84788,2018-07-23,1769.98999,1819.00000,1802.00000,0.001028
84788,2018-07-24,1809.38293,1840.00000,1829.23999,0.001978
84788,2018-07-25,1822.64001,1863.83997,1863.60999,0.008272
84788,2018-07-26,1804.50000,1844.68005,1808.00000,-0.001559
84788,2018-07-27,1806.53003,1880.05005,1817.27002,-0.007646
84788,2018-07-30,1766.02002,1829.50000,1779.21997,-0.005580
84788,2018-07-31,1739.31995,1801.82996,1777.43994,0.005536
84788,2018-08-01,1776.02002,1798.43652,1797.17004,-0.001296
84788,2018-08-02,1786.00000,1836.56006,1834.32996,0.005511
84788,2018-08-03,1821.50098,1841.00000,1823.29004,0.003274
84788,2018-08-06,1818.92004,1847.77002,1847.75000,0.003857
84788,2018-08-07,1846.26733,1869.71997,1862.47998,0.002255
84788,2018-08-08,1854.50000,1891.51001,1886.52002,-0.000270
84788,2018-08-09,1877.47998,1914.56995,1898.52002,-0.000291
84788,2018-08-10,1878.21252,1899.50000,1886.30005,-0.006335
84788,2018-08-13,1893.67004,1925.00000,1896.19995,-0.004685
84788,2018-08-14,1900.00000,1921.01001,1919.65002,0.006617
84788,2018-08-15,1869.79004,1916.20996,1882.62000,-0.009080
84788,2018-08-16,1883.55249,1905.00000,1886.52002,0.008016
84788,2018-08-17,1855.55005,1888.00000,1882.21997,0.003866
84788,2018-08-20,1866.06104,1891.74646,1876.70996,0.002833
84788,2018-08-21,1874.40503,1897.75000,1883.42004,0.003128
84788,2018-08-22,1876.64001,1905.80005,1904.90002,0.000730
84788,2018-08-23,1900.76001,1919.50000,1902.90002,-0.002437
84788,2018-08-24,1902.54004,1916.01001,1905.39001,0.006245
84788,2018-08-27,1909.28101,1927.69995,1927.68005,0.007157
84788,2018-08-28,1928.81995,1941.77710,1932.81995,0.000006
84788,2018-08-29,1948.93994,1998.68994,1998.09998,0.005183
84788,2018-08-30,1986.90002,2025.56995,2002.38000,-0.004428
84788,2018-08-31,2004.73999,2022.38000,2012.70996,0.000301
84788,2018-09-04,2013.00000,2050.50000,2039.51001,-0.002248
84788,2018-09-05,1989.89001,2040.38000,1994.81995,-0.003502
84788,2018-09-06,1935.20898,2007.50000,1958.31006,-0.003967
84788,2018-09-07,1937.34998,1975.19995,1952.06995,-0.002371
84788,2018-09-10,1931.51575,1973.04004,1939.01001,0.002274
84788,2018-09-11,1917.00000,1988.88000,1987.15002,0.003230
84788,2018-09-12,1962.43994,2000.00000,1990.00000,0.000829
84788,2018-09-13,1982.02771,2008.76001,1989.87000,0.004324
84788,2018-09-14,1959.21997,1993.64795,1970.18994,0.000904
84788,2018-09-17,1887.41003,1956.81995,1908.03003,-0.005975
84788,2018-09-18,1915.43909,1958.19995,1941.05005,0.005494
84788,2018-09-19,1904.90002,1940.82996,1926.42004,0.000524
84788,2018-09-20,1932.25000,1955.00000,1944.30005,0.007850
84788,2018-09-21,1910.50110,1957.31006,1915.01001,-0.001043
84788,2018-09-24,1865.00000,1936.88000,1934.35999,-0.003703
84788,2018-09-25,1938.84998,1975.91003,1974.55005,-0.000509
84788,2018-09-26,1961.52002,1995.25000,1974.84998,-0.004024
84788,2018-09-27,1988.57996,2016.15637,2012.97998,0.002401
84788,2018-09-28,1996.46484,2026.52002,2003.00000,0.000090
84788,2018-10-01,2003.59998,2033.18994,2004.35999,0.001786
84788,2018-10-02,1965.77002,2013.39001,1971.31006,-0.002262
84788,2018-10-03,1949.81006,1989.69995,1952.76001,0.001625
84788,2018-10-04,1896.56995,1956.00000,1909.42004,-0.009310
84788,2018-10-05,1862.82996,1929.07996,1889.65002,-0.006058
84788,2018-10-08,1830.66272,1901.99622,1864.42004,-0.001348
84788,2018-10-09,1852.31995,1896.67590,1870.31995,-0.001788
84788,2018-10-10,1754.41003,1858.56006,1755.25000,-0.031351
84788,2018-10-11,1685.09998,1755.40002,1719.35999,-0.018802
84788,2018-10-12,1742.53003,1808.94995,1788.60999,0.012278
84788,2018-10-15,1734.22998,1795.05005,1760.94995,-0.003655
84788,2018-10-16,1761.55005,1823.88000,1819.95996,0.021470
84788,2018-10-17,1807.00000,1845.00000,1831.72998,-0.001386
84788,2018-10-18,1767.87000,1830.15002,1770.71997,-0.014622
84788,2018-10-19,1753.00000,1809.09998,1764.03003,-0.001816
84788,2018-10-22,1756.00000,1809.49988,1789.30005,-0.003901
84788,2018-10-23,1714.00000,1776.33997,1768.69995,-0.005977
84788,2018-10-24,1656.56006,1777.70996,1664.19995,-0.030628
84788,2018-10-25,1692.01013,1794.81006,1782.17004,0.017448
84788,2018-10-26,1603.00000,1698.45996,1642.81006,-0.015512
84788,2018-10-29,1495.00000,1665.73828,1538.88000,-0.006987
84788,2018-10-30,1476.35999,1540.98999,1530.42004,0.015604
84788,2018-10-31,1565.08997,1623.91003,1598.01001,0.010455
84788,2018-11-01,1598.43994,1670.44653,1665.53003,0.013011
84788,2018-11-02,1651.82996,1697.43994,1665.53003,-0.004779
84788,2018-11-05,1596.35999,1658.08997,1627.80005,0.004439
84788,2018-11-06,1614.55005,1665.00000,1642.81006,0.005704
84788,2018-11-07,1664.07495,1759.22998,1755.48999,0.019256
84788,2018-11-08,1725.10999,1784.00000,1754.91003,-0.002936
84788,2018-11-09,1701.87000,1743.92065,1712.43005,-0.009721
84788,2018-11-12,1630.01001,1708.55005,1636.84998,-0.018878
84788,2018-11-13,1613.75000,1677.06384,1631.17004,-0.001188
84788,2018-11-14,1597.06995,1672.99524,1599.01001,-0.006557
84788,2018-11-15,1546.51001,1624.81995,1619.43994,0.010788
84788,2018-11-16,1573.12000,1614.47998,1593.41003,0.002082
84788,2018-11-19,1503.35999,1581.18994,1512.29004,-0.016575
84788,2018-11-20,1420.00000,1534.75000,1495.45996,-0.017946
84788,2018-11-21,1515.00000,1550.00000,1516.72998,0.006220
84788,2018-11-23,1501.81006,1536.19995,1502.06006,-0.005560
84788,2018-11-26,1524.21997,1584.81006,1581.32996,0.014598
84788,2018-11-27,1558.01001,1597.65002,1581.42004,0.000513
84788,2018-11-28,1601.21497,1681.44995,1677.75000,0.022306
84788,2018-11-29,1652.33105,1689.98999,1673.56995,-0.001759
84788,2018-11-30,1666.50000,1696.00000,1690.17004,0.006818
84788,2018-12-03,1730.00000,1778.33997,1772.35999,0.011443
84788,2018-12-04,1665.00000,1770.33826,1668.40002,-0.031761
84788,2018-12-06,1609.84998,1701.05005,1699.18994,-0.001887
84788,2018-12-07,1625.45996,1718.92615,1629.13000,-0.021063
84788,2018-12-10,1590.87000,1657.98999,1641.03003,-0.000255
84788,2018-12-11,1619.59998,1679.46838,1643.23999,-0.000717
84788,2018-12-12,1660.27002,1704.98999,1663.54004,0.006327
84788,2018-12-13,1641.50000,1692.12000,1658.38000,-0.002157
84788,2018-12-14,1585.00000,1642.56995,1591.91003,-0.017100
84788,2018-12-17,1505.01001,1576.13000,1520.91003,-0.020886
84788,2018-12-18,1523.01001,1567.55005,1551.47998,-0.000164
84788,2018-12-19,1483.18005,1584.53003,1495.07996,-0.014833
84788,2018-12-20,1432.68994,1509.50000,1460.82996,-0.015372
84788,2018-12-21,1363.95996,1480.00000,1377.44995,-0.020591
84788,2018-12-24,1307.00000,1396.03003,1343.95996,-0.024166
84788,2018-12-26,1363.01001,1473.15674,1470.90002,0.046860
84788,2018-12-27,1390.31006,1469.00000,1461.64001,0.006822
84788,2018-12-28,1449.00000,1513.46997,1478.02002,0.000154
84788,2018-12-31,1487.00000,1520.76001,1501.96997,0.008318
84788,2019-01-02,1460.93005,1553.35999,1539.13000,0.001796
84788,2019-01-03,1497.10999,1538.00000,1500.28003,-0.021043
84788,2019-01-04,1518.31006,1594.00000,1575.39001,0.033410
84788,2019-01-07,1589.18506,1634.56006,1629.51001,0.009202
84788,2019-01-08,1616.60999,1676.60999,1656.57996,0.010269
84788,2019-01-09,1641.39526,1667.79895,1659.42004,0.006199
84788,2019-01-10,1621.61499,1663.25000,1656.21997,0.004474
84788,2019-01-11,1636.21997,1660.29395,1640.56006,-0.000152
84788,2019-01-14,1595.15002,1648.19995,1617.20996,-0.005465
84788,2019-01-15,1626.01001,1675.16003,1674.56006,0.009839
84788,2019-01-16,1675.87866,1705.00000,1683.78003,0.003177
84788,2019-01-17,1677.50000,1700.17004,1693.21997,0.007082
84788,2019-01-18,1691.54004,1716.19995,1696.19995,0.012032
84788,2019-01-22,1610.19995,1681.86682,1632.17004,-0.014150
84788,2019-01-23,1612.00000,1657.43005,1640.02002,0.001313
84788,2019-01-24,1631.78467,1657.25720,1654.93005,0.002789
84788,2019-01-25,1661.61218,1683.47998,1670.56995,0.009553
84788,2019-01-28,1614.08997,1645.00000,1637.89001,-0.006493
84788,2019-01-29,1590.71997,1632.38000,1593.88000,-0.000918
84788,2019-01-30,1619.68005,1676.94995,1670.43005,0.014357
84788,2019-01-31,1679.08215,1736.41101,1718.72998,0.008467
84788,2019-02-01,1622.01001,1673.06006,1626.22998,0.001418
84788,2019-02-04,1613.50000,1649.63000,1633.31006,0.006692
84788,2019-02-05,1642.50000,1665.26001,1658.81006,0.004392
84788,2019-02-06,1633.33997,1672.26001,1640.26001,-0.002529
84788,2019-02-07,1592.91003,1625.53894,1614.37000,-0.008815
84788,2019-02-08,1566.75598,1588.58997,1588.21997,0.000651
84788,2019-02-11,1586.00000,1609.29004,1591.00000,0.001262
84788,2019-02-12,1598.88000,1639.39502,1638.01001,0.012367
84788,2019-02-13,1637.10632,1656.38000,1640.00000,0.002782
84788,2019-02-14,1606.06104,1637.90002,1622.65002,-0.001423
84788,2019-02-15,1604.50000,1628.90991,1607.94995,0.010835
84788,2019-02-19,1600.56006,1634.00000,1627.57996,0.002351
84788,2019-02-20,1610.12000,1634.93005,1622.09998,0.002105
84788,2019-02-21,1600.91003,1623.56006,1619.43994,-0.003534
84788,2019-02-22,1621.17004,1634.93994,1631.56006,0.006367
84788,2019-02-25,1630.38733,1654.59998,1633.00000,0.001355
84788,2019-02-26,1616.13354,1639.98999,1636.40002,-0.001496
84788,2019-02-27,1615.09998,1641.81006,1641.08997,0.000503
84788,2019-02-28,1633.82996,1651.77002,1639.82996,-0.002832
84788,2019-03-01,1651.00000,1674.26001,1671.72998,0.006074
84788,2019-03-04,1674.35999,1709.43005,1696.17004,-0.004235
84788,2019-03-05,1689.01001,1707.80005,1692.43005,-0.001320
84788,2019-03-06,1668.28003,1697.75000,1668.94995,-0.007768
84788,2019-03-07,1620.51001,1669.75342,1625.94995,-0.007494
84788,2019-03-08,1586.56995,1622.71997,1620.80005,-0.001900
84788,2019-03-11,1626.01001,1672.28503,1670.62000,0.014348
84788,2019-03-12,1660.97998,1684.26501,1673.09998,0.002743
84788,2019-03-13,1679.34998,1700.00000,1690.81006,0.006419
84788,2019-03-14,1684.33997,1702.00000,1686.21997,-0.000989
84788,2019-03-15,1693.13000,1718.80005,1712.35999,0.004549
84788,2019-03-18,1712.63000,1750.00000,1742.15002,0.004449
84788,2019-03-19,1753.51001,1784.16003,1761.84998,-0.000676
84788,2019-03-20,1767.03381,1799.50000,1797.27002,-0.003146
84788,2019-03-21,1787.28101,1823.75000,1819.26001,0.010294
84788,2019-03-22,1763.10999,1818.97998,1764.77002,-0.020352
84788,2019-03-25,1747.50000,1782.67505,1774.26001,-0.000328
84788,2019-03-26,1773.35974,1805.77002,1783.76001,0.007719
84788,2019-03-27,1745.68005,1787.50000,1765.69995,-0.004686
84788,2019-03-28,1753.46997,1777.93005,1773.42004,0.004111
84788,2019-03-29,1776.63000,1792.85999,1780.75000,0.006019
84788,2019-04-01,1798.72998,1815.67004,1814.18994,0.011239
84788,2019-04-02,1805.12097,1820.00000,1813.97998,-0.000146
84788,2019-04-03,1809.62000,1830.00000,1820.69995,0.002548
84788,2019-04-04,1804.19995,1828.75000,1818.85999,0.001939
84788,2019-04-05,1825.18994,1838.57996,1837.28003,0.005114
84788,2019-04-08,1825.10999,1850.19995,1849.85999,0.001042
84788,2019-04-09,1831.78003,1853.08997,1835.83997,-0.006282
84788,2019-04-10,1828.81006,1848.00000,1847.32996,0.004781
84788,2019-04-11,1840.31006,1849.94995,1844.06995,-0.000123
84788,2019-04-12,1841.30005,1851.50000,1843.06006,0.006427
84788,2019-04-15,1818.90002,1846.84998,1844.87000,-0.001019
84788,2019-04-16,1848.00000,1869.77002,1863.04004,0.000713
84788,2019-04-17,1860.43994,1876.47302,1864.81995,-0.003057
84788,2019-04-18,1859.47998,1870.81995,1861.68994,0.001078
84788,2019-04-22,1845.64001,1888.42004,1887.31006,0.000550
84788,2019-04-23,1889.57996,1929.26001,1923.77002,0.008919
84788,2019-04-24,1898.16003,1929.68994,1901.75000,-0.002067
84788,2019-04-25,1900.31006,1922.44995,1902.25000,-0.001464
84788,2019-04-26,1898.00000,1951.00000,1950.63000,0.005368
84788,2019-04-29,1934.08997,1956.33496,1938.43005,0.001457
84788,2019-04-30,1906.94995,1935.70996,1926.52002,0.000358
84788,2019-05-01,1910.55005,1943.64001,1911.52002,-0.007552
84788,2019-05-02,1881.87000,1921.55005,1900.81995,-0.001670
